rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_sliding_legs,reward_tilt_preference,reward_upright_penalty,reward_slalom_bonus,reward_side_thruster_bonus,reward_ground_level,reward_vertical_penalty,reward_survival,reward_leg_maintenance
0,5,-146.210221,102,7768,crashed,-0.5398042,0.03260902,-0.4605209,0.1746149,1.473843,0.65053403,0.0,1.0,25.320399284362793,44.424368041567504,-80.0,0.0,49.5,-76.5,-124.15498811751604,10.19999999999998,5.0
0,3,-307.079118,62,7816,crashed,-0.442418,-0.017861785,-0.71149266,-0.72304934,0.0021539074,5.184808,1.0,0.0,8.400335311889648,5.1216555025894195,-208.0,0.0,34.5,-30.0,-125.30110836029053,6.199999999999994,2.0
0,0,-431.559331,98,7856,landed_centered,-0.09250593,-0.039847855,-0.043435745,-0.75814795,-0.019234695,4.8953714,1.0,1.0,0.9762259051203728,17.118739585392177,-312.0,0.0,61.5,-79.5,-133.45429668296129,9.799999999999981,4.0
0,2,-294.040542,100,8064,crashed,0.12015037,0.0024553752,0.3719861,-0.012535171,-0.778834,0.4093327,0.0,0.0,8.376813650131226,45.91430032160133,-224.0,0.0,61.5,-73.5,-125.33165579242632,9.99999999999998,3.0
0,4,-134.672349,63,8104,crashed,0.44102287,0.13061543,0.79264456,-0.30678225,-0.5578372,3.2588658,1.0,0.0,18.206212520599365,26.676364479586482,-64.0,0.0,41.5,-54.0,-113.35492599010468,6.299999999999994,4.0
0,7,-240.701051,119,8152,crashed,-0.47269568,0.09230906,-1.2979884,-0.42629322,2.0455892,-3.857324,0.0,1.0,7.787930488586426,116.6385810848733,-160.0,0.0,54.5,-138.0,-134.5275630718097,11.899999999999974,1.0
0,1,-328.482024,77,8184,landed_centered,-0.015471649,-0.042740885,-2.5713328e-08,-5.502443e-12,0.0003199101,8.8651505e-14,1.0,1.0,1.3294213519559435,7.441240542349988,-232.0,0.0,53.5,-43.5,-127.95268592239526,7.699999999999989,5.0
1,6,-31.647989,91,8392,crashed,0.90550613,-0.31550646,1.1010488,0.15216415,-1.647533,0.2541342,1.0,0.0,17.108177185058594,96.77305457741022,-40.0,0.0,70.0,-33.0,-153.6292203287594,9.099999999999984,2.0
1,3,-471.174991,78,8440,landed_centered,-0.14319333,-0.03548762,-0.13101855,-0.7420137,-0.088176124,4.401717,1.0,1.0,2.4410775303840637,5.322547084884718,-368.0,0.0,49.5,-45.0,-127.2386160492897,7.799999999999988,4.0
1,5,-116.674032,101,8576,crashed,0.70704633,-0.19275765,0.055605542,0.03277143,-1.6316819,-0.22288139,1.0,0.0,13.126817047595978,65.89612112753093,-88.0,0.0,91.0,-66.0,-145.79696972109377,10.09999999999998,3.0
1,2,-222.453377,67,8600,crashed,0.28605366,-0.003644719,0.050249618,-0.64218026,0.3429125,-4.625709,0.0,1.0,2.5907094478607178,18.37732957751723,-144.0,0.0,53.0,-37.5,-124.62141591310501,6.699999999999992,3.0
1,4,-449.023323,62,8600,landed_off_centered,0.20101348,-0.028748443,0.16077226,-0.7022505,-0.034751218,4.9029636,1.0,1.0,6.404951333999634,4.642647138229222,-352.0,0.0,33.5,-25.5,-126.2709219455719,6.199999999999994,4.0
1,7,-282.593526,64,8664,crashed,0.37913284,-0.11104552,-0.09905866,-0.028314391,-0.49843103,0.29873198,1.0,1.0,10.494027495384216,14.651808850467205,-216.0,0.0,51.5,-19.5,-134.13936265185475,6.399999999999993,4.0
1,0,-229.047239,105,8696,crashed,-0.6454606,0.013289032,-0.9085778,0.24425648,2.008361,2.429191,0.0,0.0,49.80022382736206,74.36437626287807,-232.0,0.0,74.0,-81.0,-130.71183945261873,10.499999999999979,6.0
1,1,-478.905874,81,8832,landed_off_centered,0.25871906,-0.020838644,-0.17216203,-0.02677192,0.22936457,-2.331212e-07,1.0,1.0,6.104263782501221,5.200184396468103,-400.0,0.0,76.0,-54.0,-125.31032175198197,8.099999999999987,5.0
1,6,-231.808677,87,9088,crashed,0.054833986,-0.0038998509,-0.33174068,0.11459751,1.821552,0.975269,0.0,1.0,8.10286271572113,62.87533026980236,-184.0,0.0,63.5,-67.5,-127.48687033634633,8.699999999999985,4.0
1,4,-175.147071,73,9184,crashed,0.13728753,-0.042448703,0.20879829,-0.17674527,0.0038244403,-0.93906844,0.0,1.0,4.7013901472091675,13.394760626135394,-112.0,0.0,73.5,-37.5,-127.54322156310081,7.29999999999999,3.0
1,7,-233.405593,83,9328,landed_off_centered,0.21844101,-0.026549712,-1.023337e-08,5.6951612e-09,0.20441228,3.095705e-08,1.0,1.0,2.742116633668502,11.96581830154173,-152.0,0.0,75.0,-57.0,-127.41352794992763,8.299999999999986,5.0
1,1,-145.540023,64,9344,landed_off_centered,0.25120085,-0.060636118,1.0091994,-0.17117316,-0.24931884,-3.8290378e-07,1.0,1.0,20.59884023666382,14.54635199625045,-72.0,0.0,42.5,-33.0,-129.58521556854248,6.399999999999993,5.0
1,5,-159.331881,100,9376,out_of_bounds,1.0001023,0.3368492,1.617877,-1.236372,-0.7952455,-0.33180827,0.0,0.0,0.0,62.31083149462938,-32.0,0.0,53.0,-136.5,-116.14271285478026,9.99999999999998,0.0
1,3,-117.054802,119,9392,crashed,-0.4573033,0.022855721,-0.7091281,0.21389344,1.8098894,1.3945466,0.0,1.0,24.6094388961792,95.02629078831524,-80.0,0.0,91.0,-115.5,-148.09053199877962,11.899999999999974,4.0
1,2,-629.3518,105,9440,landed_off_centered,0.6798029,0.040382348,0.76685363,-0.7042469,-0.12409725,3.9777493,1.0,1.0,18.09823989868164,9.36105816991767,-520.0,0.0,87.0,-99.0,-139.31109799817204,10.499999999999979,4.0
1,0,-165.418761,122,9672,crashed,-0.8102816,0.18170586,-0.31086534,-0.33558792,-0.05165268,-3.9400234,0.0,1.0,13.121839165687561,36.206055727787316,-56.0,0.0,86.0,-138.0,-121.94665615819395,12.199999999999973,3.0
1,6,-238.0295,108,9952,crashed,-0.67896146,-0.028398827,0.22449796,-0.22430101,-0.36289376,0.84238166,1.0,0.0,6.377635478973389,26.57744687399827,-128.0,0.0,70.0,-90.0,-136.7845825231634,10.799999999999978,3.0
1,5,-16.626083,73,9960,crashed,-0.6670352,0.06888157,-1.0852807,0.2203646,1.9249953,1.7276853,0.0,1.0,38.93954372406006,69.92874777317047,-32.0,0.0,61.0,-46.5,-120.29437470436096,7.29999999999999,5.0
1,4,-38.508764,101,9992,out_of_bounds,0.99136126,-0.025994029,1.8593988,-0.039171,-1.8814995,-5.0622296,1.0,0.0,21.969308853149414,118.670027282089,-48.0,0.0,90.5,-93.0,-140.74810058437288,10.09999999999998,2.0
1,1,-97.366232,88,10048,crashed,-0.44474453,-0.011648002,-1.0800555,0.13492566,1.9021287,1.4384439,0.0,0.0,25.303059101104736,71.46902360860258,-72.0,0.0,53.0,-60.0,-127.93831489980221,8.799999999999985,4.0
1,7,-212.054974,93,10072,crashed,-0.45345718,-0.07861461,-0.76494193,-0.15158154,1.405326,5.793235,0.0,1.0,17.087599754333496,49.4887534705922,-176.0,0.0,80.5,-63.0,-132.43132700724527,9.299999999999983,3.0
1,3,-18.255754,107,10248,out_of_bounds,-1.0082685,0.1928592,-1.5894352,-2.1570866,2.9507945,0.7240056,0.0,0.0,0.0,205.80342453718185,-40.0,0.0,90.5,-138.0,-147.25917842052877,10.699999999999978,0.0
