rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_y_oscillation,reward_pad_level_bonus,reward_vy_sign_flip,reward_bounce_speed,reward_main_engine_bonus,reward_anti_hover_penalty,reward_legs_penalty,reward_survival,reward_upright_bonus
1,1,57.908434,86,8248,crashed,-0.26279217,-0.03405253,-0.5424806,-0.53232473,0.4521511,-4.1837516,0.0,1.0,26.0,25.910984060710547,0.0,39.809494376182556,-25.100000000000037,0.0,-12.0,8.599999999999985,-5.312044417762081
1,6,-39.321819,108,8392,crashed,0.75438654,0.08380073,1.974097,-0.4749343,-2.568886,-2.0581121,0.0,0.0,-24.0,15.766938049556462,0.0,30.629465997219086,-19.700000000000028,0.0,-16.0,10.799999999999978,-36.8182230964303
1,7,57.834949,98,8576,crashed,-0.13862629,-0.013028016,-0.30571017,-0.3775371,0.40295345,-3.950875,0.0,1.0,14.0,25.07455364730926,0.0,37.36485284566879,-9.400000000000002,0.0,-8.0,9.799999999999981,-11.004457968752831
1,5,75.282145,68,8600,crashed,0.5725359,0.02317029,0.5563598,0.16259716,-1.707319,-2.1334958,1.0,0.0,65.0,37.559440347095986,0.0,36.781997591257095,-13.000000000000025,-6.0,-36.0,6.799999999999992,-15.859292821958661
1,3,59.438621,75,8616,crashed,0.21254921,-0.044704154,0.61829275,-0.97969806,-0.36601976,4.4979596,1.0,0.0,30.0,24.982271769215025,0.0,39.93936538696289,-23.200000000000024,0.0,-12.0,7.499999999999989,-7.7830164863262326
1,2,131.40935,93,8784,crashed,-0.51830256,-0.033872966,-0.31056756,0.024303203,3.3497646,-0.05744154,0.0,0.0,166.0,91.25456975275304,0.0,44.6183559121564,-28.40000000000003,-96.0,-16.0,9.299999999999983,-39.363576151197776
1,0,-45.365388,119,8912,crashed,-0.90123093,0.044589337,-0.031755332,-0.60425824,-0.74194455,5.0994744,1.0,0.0,-42.0,15.202805720181095,0.0,32.153053402900696,-35.4,0.0,-12.0,11.899999999999974,-15.221246952540241
1,4,-166.691179,95,8928,out_of_bounds,-1.0030785,0.5059126,-1.6090546,-1.6069306,2.3047223,0.6783134,0.0,0.0,-95.0,0.0332976056329814,0.0,0.0,-32.30000000000003,0.0,0.0,9.499999999999982,-48.92447702726349
1,1,-21.463265,94,9000,landed_off_centered,0.6250181,0.19575427,0.40286294,0.009737621,0.24430984,0.52271736,1.0,1.0,207.0,48.82640412262802,0.0,21.298121047671884,-6.200000000000017,-210.0,-76.0,9.399999999999983,-15.787789910566062
1,6,49.944439,110,9272,crashed,-0.56851184,-0.05408684,-0.24109092,-0.5570564,-0.2632537,4.4922147,1.0,0.0,16.0,30.51279920143125,0.0,40.64972186088562,-25.900000000000045,0.0,-12.0,10.999999999999977,-10.318082555211731
1,7,-140.182439,98,9360,out_of_bounds,1.0076777,0.59756637,1.4722291,-1.239928,-0.9547182,-0.2982695,0.0,0.0,-98.0,0.004756684982392902,0.0,0.0,-30.10000000000003,0.0,0.0,9.799999999999981,-21.887195602990687
1,3,-64.614541,99,9408,landed_off_centered,0.47864142,0.15543224,-0.15831754,-0.03764253,0.34290093,-3.0554207e-07,1.0,1.0,-36.0,8.087941690040592,0.0,21.10269819200039,-37.8,-6.0,-16.0,9.89999999999998,-7.905181318928953
1,5,-18.995589,111,9488,crashed,-0.2378953,0.052472603,-0.53285795,0.26497027,1.7214153,1.9953043,0.0,0.0,-13.0,23.73134480772247,0.0,32.4552840590477,-24.40000000000003,0.0,-16.0,11.099999999999977,-32.88221761837485
1,2,-119.286343,97,9560,out_of_bounds,-1.0107023,0.7295819,-1.4535601,-0.9850915,0.37287778,-0.24603558,0.0,0.0,-97.0,0.0001478460900614359,0.0,0.0,-15.500000000000025,0.0,0.0,9.699999999999982,-16.48649081774056
1,0,-36.501767,103,9736,out_of_bounds,1.0084006,0.10015105,1.8344605,-1.5896027,-1.6163733,-0.64876336,1.0,0.0,-33.0,10.456342208087303,0.0,29.680728435516357,-22.600000000000037,0.0,-4.0,10.29999999999998,-27.33883721753955
1,4,-32.269477,109,9800,crashed,0.78363895,0.15841535,-0.034135517,-0.01359948,-0.37563437,0.1102218,1.0,0.0,-39.0,8.875825480698447,0.0,21.075461078435183,-2.100000000000016,-6.0,-12.0,10.899999999999977,-14.020764027256519
1,1,34.316564,111,9888,crashed,-0.2209795,-0.03689964,-0.46918553,-0.6689627,0.22505583,-4.4931655,0.0,1.0,1.0,26.8657920924597,0.0,39.99188709259033,-22.100000000000026,0.0,-12.0,11.099999999999977,-10.54111506803747
1,7,31.748809,73,9944,crashed,-0.72527516,0.07424498,-0.40580934,0.40139684,1.3959332,2.2328808,0.0,1.0,18.0,18.250822778093067,0.0,32.883528769016266,-12.400000000000007,0.0,-16.0,7.29999999999999,-16.285542582161725
